Wavelength_nm;Hydrogen (H);Mercury (Hg);Sodium (Na);Neon (Ne);Argon (Ar);Helium (He);Krypton (Kr);Xenon (Xe);Cadmium (Cd);Neon-Argon Mix;Fluorescent 2-band;Fluorescent 3-band;Fluorescent 4-band;LED Violet;LED Blue;LED Cyan;LED Green;LED Yellow;LED Amber;LED Orange;LED Red;LED White Warm;LED White Neutral;LED White Cool;Solar AM1.5G;Incandescent 2700K;Tungsten 2856K (Illuminant A);Halogen 3000K;Halogen 3200K;Cadmium-Mercury (Cd/Hg);Mercury-Argon (Hg/Ar);Mercury-Neon (Hg/Ne);Neon-Argon (Ne/Ar);Argon-Krypton (Ar/Kr);Mercury-Cadmium-Argon (Hg/Cd/Ar);Mercury-Neon-Argon (Hg/Ne/Ar)
339.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5e-05;8e-06;1e-06;0.65086;0.006715;0.011971;0.019108;0.033516;0.0;0.0;0.0;0.0;0.0;0.0;0.0
339.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6e-05;8e-06;1e-06;0.653116;0.006822;0.012146;0.019367;0.033926;0.0;0.0;0.0;0.0;0.0;0.0;0.0
340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8e-05;9e-06;1e-06;0.655367;0.00693;0.012323;0.019629;0.03434;0.0;0.0;0.0;0.0;0.0;0.0;0.0
340.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9e-05;9e-06;1e-06;0.657611;0.007039;0.012502;0.019894;0.034757;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1e-05;1e-05;1e-06;0.659849;0.00715;0.012683;0.02016;0.035178;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3e-05;1e-05;1e-06;0.662082;0.007262;0.012866;0.02043;0.035602;0.0;0.0;0.0;0.0;0.0;0.0;0.0
342.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5e-05;1.1e-05;1e-06;0.664308;0.007376;0.01305;0.020702;0.03603;0.0;0.0;0.0;0.0;0.0;0.0;0.0
342.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7e-05;1.2e-05;1e-06;0.666528;0.007491;0.013237;0.020976;0.036461;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9e-05;1.2e-05;1e-06;0.668742;0.007607;0.013426;0.021253;0.036896;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1e-05;1.3e-05;2e-06;0.67095;0.007725;0.013617;0.021533;0.037334;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4e-05;1.4e-05;2e-06;0.673151;0.007844;0.013809;0.021816;0.037776;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6e-05;1.4e-05;2e-06;0.675347;0.007964;0.014004;0.022101;0.038221;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8e-05;1.5e-05;2e-06;0.677536;0.008086;0.014201;0.022388;0.038669;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1e-05;1.6e-05;2e-06;0.679718;0.008209;0.014399;0.022679;0.039122;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.4e-05;1.7e-05;2e-06;0.681895;0.008334;0.0146;0.022972;0.039577;0.002062;0.0;0.0;0.0;0.0;0.001845;0.0
346.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.088104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7e-05;1.8e-05;2e-06;0.684064;0.00846;0.014803;0.023267;0.040037;0.1;0.0;0.0;0.0;0.0;0.089503;0.0
347.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9e-05;1.9e-05;3e-06;0.686228;0.008587;0.015008;0.023566;0.0405;0.018946;0.0;0.0;0.0;0.0;0.016958;0.0
347.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2e-05;2e-05;3e-06;0.688385;0.008716;0.015215;0.023867;0.040966;1.4e-05;0.0;0.0;0.0;0.0;1.3e-05;0.0
348.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6e-05;2.1e-05;3e-06;0.690535;0.008847;0.015424;0.024171;0.041436;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.9e-05;2.2e-05;3e-06;0.692679;0.008978;0.015635;0.024477;0.04191;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2e-05;2.4e-05;3e-06;0.694816;0.009112;0.015849;0.024787;0.042387;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.6e-05;2.5e-05;4e-06;0.696947;0.009247;0.016064;0.025099;0.042868;0.0;0.0;0.0;0.0;0.0;0.0;0.0
350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9e-05;2.6e-05;4e-06;0.699071;0.009383;0.016282;0.025413;0.043352;0.0;0.0;0.0;0.0;0.0;0.0;0.0
350.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.4e-05;2.8e-05;4e-06;0.701188;0.009521;0.016501;0.025731;0.04384;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.8e-05;2.9e-05;5e-06;0.703298;0.00966;0.016723;0.026051;0.044332;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000102;3.1e-05;5e-06;0.705402;0.009801;0.016947;0.026374;0.044828;0.0;0.0;0.0;0.0;0.0;0.0;0.0
352.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000106;3.3e-05;5e-06;0.707499;0.009944;0.017173;0.0267;0.045327;0.0;0.0;0.0;0.0;0.0;0.0;0.0
352.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000111;3.5e-05;6e-06;0.709589;0.010088;0.017402;0.027029;0.045829;0.0;0.0;0.0;0.0;0.0;0.0;0.0
353.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000115;3.6e-05;6e-06;0.711672;0.010234;0.017632;0.027361;0.046336;0.0;0.0;0.0;0.0;0.0;0.0;0.0
353.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012;3.8e-05;6e-06;0.713748;0.010381;0.017865;0.027695;0.046846;0.0;0.0;0.0;0.0;0.0;0.0;0.0
354.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000126;4e-05;7e-06;0.715818;0.01053;0.0181;0.028032;0.047359;0.0;0.0;0.0;0.0;0.0;0.0;0.0
354.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000131;4.3e-05;7e-06;0.71788;0.01068;0.018338;0.028372;0.047877;0.0;0.0;0.0;0.0;0.0;0.0;0.0
355.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000136;4.5e-05;8e-06;0.719936;0.010832;0.018577;0.028715;0.048398;0.0;0.0;0.0;0.0;0.0;0.0;0.0
355.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000142;4.7e-05;8e-06;0.721984;0.010986;0.018819;0.029061;0.048922;0.0;0.0;0.0;0.0;0.0;0.0;0.0
356.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000148;5e-05;9e-06;0.724026;0.011141;0.019063;0.02941;0.049451;0.0;0.0;0.0;0.0;0.0;0.0;0.0
356.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000154;5.3e-05;1e-05;0.72606;0.011298;0.019309;0.029761;0.049983;0.0;0.0;0.0;0.0;0.0;0.0;0.0
357.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000161;5.5e-05;1e-05;0.728087;0.011456;0.019558;0.030116;0.050519;0.0;0.0;0.0;0.0;0.0;0.0;0.0
357.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000168;5.8e-05;1.1e-05;0.730107;0.011617;0.019809;0.030473;0.051058;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000175;6.2e-05;1.2e-05;0.73212;0.011779;0.020062;0.030834;0.051602;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000182;6.5e-05;1.3e-05;0.734126;0.011942;0.020317;0.031197;0.052149;0.0;0.0;0.0;0.0;0.0;0.0;0.0
359.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000189;6.8e-05;1.3e-05;0.736125;0.012107;0.020575;0.031563;0.052699;0.0;0.0;0.0;0.0;0.0;0.0;0.0
359.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000197;7.2e-05;1.4e-05;0.738116;0.012274;0.020835;0.031932;0.053254;0.0;0.0;0.0;0.0;0.0;0.0;0.0
360.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;7.6e-05;1.5e-05;0.7401;0.012443;0.021098;0.032305;0.053812;0.0;0.0;0.0;0.0;0.0;0.0;0.0
360.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000214;8e-05;1.6e-05;0.742077;0.012613;0.021363;0.03268;0.054374;0.00268;0.0;0.0;0.0;0.0;0.002399;0.0
361.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.114536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000223;8.4e-05;1.7e-05;0.744047;0.012785;0.02163;0.033058;0.05494;0.13;0.0;0.0;0.0;0.0;0.116353;0.0
361.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000232;8.8e-05;1.9e-05;0.746009;0.012959;0.0219;0.033439;0.05551;0.02463;0.0;0.0;0.0;0.0;0.022045;0.0
362.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000241;9.3e-05;2e-05;0.747964;0.013135;0.022172;0.033823;0.056083;1.8e-05;0.0;0.0;0.0;0.0;1.6e-05;0.0
362.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000251;9.8e-05;2.1e-05;0.749911;0.013312;0.022446;0.03421;0.05666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000261;0.000103;2.2e-05;0.751852;0.013491;0.022723;0.0346;0.057241;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000272;0.000108;2.4e-05;0.753784;0.013672;0.023002;0.034993;0.057826;0.0;0.0;0.0;0.0;0.0;0.0;0.0
364.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;2e-06;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000283;0.000114;2.6e-05;0.75571;0.013855;0.023284;0.03539;0.058414;4e-06;4e-06;4e-06;0.0;0.0;4e-06;4e-06
364.5;0.0;0.01415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.00625;0.006875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000294;0.000119;2.7e-05;0.757628;0.014039;0.023568;0.035789;0.059006;0.016061;0.014375;0.016061;0.0;0.0;0.014375;0.014375
365.0;0.0;0.226407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.1;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000306;0.000126;2.9e-05;0.759538;0.014226;0.023855;0.036191;0.059602;0.256976;0.23;0.256976;0.0;0.0;0.23;0.23
365.5;0.0;0.01415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.00625;0.006875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000318;0.000132;3.1e-05;0.761441;0.014414;0.024144;0.036597;0.060202;0.016061;0.014375;0.016061;0.0;0.0;0.014375;0.014375
366.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;2e-06;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000331;0.000139;3.3e-05;0.763336;0.014604;0.024435;0.037005;0.060806;4e-06;4e-06;4e-06;0.0;0.0;4e-06;4e-06
366.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000344;0.000146;3.5e-05;0.765224;0.014795;0.024729;0.037416;0.061413;0.0;0.0;0.0;0.0;0.0;0.0;0.0
367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000358;0.000153;3.7e-05;0.767105;0.014989;0.025026;0.037831;0.062025;0.0;0.0;0.0;0.0;0.0;0.0;0.0
367.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000372;0.000161;4e-05;0.768977;0.015184;0.025325;0.038249;0.06264;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000387;0.000169;4.2e-05;0.770842;0.015382;0.025626;0.038669;0.063259;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000403;0.000177;4.5e-05;0.7727;0.015581;0.02593;0.039093;0.063881;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000418;0.000186;4.8e-05;0.77455;0.015782;0.026237;0.03952;0.064508;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000435;0.000196;5.1e-05;0.776392;0.015985;0.026546;0.03995;0.065138;0.0;0.0;0.0;0.0;0.0;0.0;0.0
370.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000452;0.000205;5.4e-05;0.778227;0.01619;0.026858;0.040384;0.065773;0.0;0.0;0.0;0.0;0.0;0.0;0.0
370.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00047;0.000215;5.8e-05;0.780054;0.016397;0.027172;0.04082;0.066411;0.0;0.0;0.0;0.0;0.0;0.0;0.0
371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000488;0.000226;6.1e-05;0.781873;0.016605;0.027489;0.04126;0.067052;0.0;0.0;0.0;0.0;0.0;0.0;0.0
371.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000507;0.000237;6.5e-05;0.783685;0.016816;0.027808;0.041702;0.067698;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000527;0.000249;6.9e-05;0.785489;0.017029;0.02813;0.042148;0.068348;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000547;0.000261;7.3e-05;0.787285;0.017243;0.028454;0.042597;0.069001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
373.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000569;0.000274;7.8e-05;0.789073;0.01746;0.028781;0.043049;0.069658;0.0;0.0;0.0;0.0;0.0;0.0;0.0
373.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000591;0.000287;8.3e-05;0.790854;0.017678;0.029111;0.043505;0.07032;0.0;0.0;0.0;0.0;0.0;0.0;0.0
374.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000613;0.000301;8.8e-05;0.792627;0.017899;0.029443;0.043963;0.070984;0.0;0.0;0.0;0.0;0.0;0.0;0.0
374.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000637;0.000316;9.3e-05;0.794392;0.018121;0.029778;0.044425;0.071653;0.0;0.0;0.0;0.0;0.0;0.0;0.0
375.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000661;0.000331;9.9e-05;0.796149;0.018346;0.030116;0.04489;0.072326;0.0;0.0;0.0;0.0;0.0;0.0;0.0
375.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000687;0.000347;0.000105;0.797899;0.018572;0.030456;0.045358;0.073002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
376.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000713;0.000364;0.000112;0.79964;0.0188;0.030799;0.045829;0.073683;0.0;0.0;0.0;0.0;0.0;0.0;0.0
376.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00074;0.000381;0.000118;0.801374;0.019031;0.031145;0.046304;0.074367;0.0;0.0;0.0;0.0;0.0;0.0;0.0
377.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000768;0.000399;0.000126;0.8031;0.019263;0.031493;0.046782;0.075055;0.0;0.0;0.0;0.0;0.0;0.0;0.0
377.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000797;0.000418;0.000133;0.804818;0.019498;0.031844;0.047263;0.075747;0.0;0.0;0.0;0.0;0.0;0.0;0.0
378.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000827;0.000438;0.000141;0.806529;0.019735;0.032197;0.047747;0.076443;0.0;0.0;0.0;0.0;0.0;0.0;0.0
378.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000858;0.000459;0.00015;0.808231;0.019973;0.032553;0.048234;0.077142;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00089;0.000481;0.000158;0.809925;0.020214;0.032912;0.048725;0.077846;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000923;0.000503;0.000168;0.811612;0.020457;0.033274;0.049219;0.078553;0.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000958;0.000527;0.000178;0.813291;0.020702;0.033638;0.049716;0.079264;0.0;0.0;0.0;0.0;0.0;0.0;0.0
380.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000994;0.000552;0.000188;0.814962;0.020949;0.034005;0.050217;0.079979;0.0;0.0;0.0;0.0;0.0;0.0;0.0
381.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00103;0.000577;0.0002;0.816624;0.021198;0.034375;0.050721;0.080698;0.0;0.0;0.0;0.0;0.0;0.0;0.0
